0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
721,13.15,1,0.038167453,13,89.4856,2,2007,1,1,1,1230.3984,1280,11.8,0,0.008559556999999999,8,117.2492,6,2004,2,1,1,2432.8332,2432.8331999999823
418,8.84,1,0.076547632,5,109.5228,6,2004,2,1,1,1657.842,260,15.7,0,0.12274238900000001,3,134.2942,7,2002,1,1,1,1192.4478,1192.4477999999835
10,8.26,1,0.0,14,122.573,7,2002,1,1,1,739.038,78,12.857645184135976,0,0.039751236,4,176.9028,4,1985,2,0,0,708.4112,708.411199999983
1158,20.1,0,0.074931201,4,108.9228,3,2009,1,2,2,1105.228,574,18.25,0,0.132596101,5,226.2062,0,1998,1,2,0,677.1186,677.1185999999839
576,9.695,0,0.0,6,185.1898,6,2004,2,1,1,2619.2572,1510,11.3,0,0.06705851,9,194.0478,2,2007,1,1,1,3293.7126,3293.7125999999826
1379,18.85,0,0.16758389,9,194.6136,8,1997,2,0,1,2721.7904,586,12.857645184135976,1,0.121043709,0,59.422,5,1985,1,2,3,1078.596,1078.5959999999827
688,18.25,0,0.054318517000000004,13,140.9154,9,1999,1,0,1,6381.693,1429,11.15,0,0.032321607999999995,8,165.6526,7,2002,1,1,1,1315.6208,1315.6207999999824
1119,12.857645184135976,1,0.060800115999999994,10,44.4744,5,1985,1,2,3,769.6648,680,19.35,0,0.118342285,13,222.6088,7,2002,1,1,1,1789.6704,1789.670399999985
1501,5.32,0,0.0,8,101.7674,1,1987,0,2,1,1120.5414,931,7.59,1,0.145631695,6,172.808,3,2009,1,2,2,2250.404,2250.4039999999814
588,8.115,1,0.032152786,3,157.3972,6,2004,2,1,1,1869.5664,922,12.857645184135976,0,0.048980156,6,148.705,5,1985,1,2,3,2996.1,2996.099999999983
1502,15.1,0,0.055840055,9,139.8496,8,1997,2,0,1,1411.496,283,13.5,0,0.021583971,6,179.5976,3,2009,1,2,2,2173.1712,2173.171199999983
1339,8.42,0,0.070968081,9,215.9192,2,2007,1,1,1,1941.4728,518,20.7,1,0.100583009,6,123.5388,3,2009,1,2,2,1981.4208,1981.4207999999849
456,9.0,0,0.08199601299999999,5,216.2534,6,2004,2,1,1,4301.068,596,18.0,0,0.073606829,3,156.6972,2,2007,1,1,1,4206.5244,4206.524399999984
891,8.18,1,0.08273726099999999,5,57.3588,3,2009,1,2,2,343.5528,308,7.6,1,0.142292265,15,171.3448,1,1987,0,2,1,3238.4512,3238.4511999999813
394,12.857645184135976,0,0.011206632,3,191.4188,5,1985,1,2,3,3998.7948,674,6.305,1,0.123115764,13,95.6436,8,1997,2,0,1,661.8052,661.8051999999816
900,15.35,0,0.014047825,5,36.719,7,2002,1,1,1,585.904,1190,5.98,0,0.043809260999999995,6,146.8418,2,2007,1,1,1,1765.7016,1765.7015999999817
284,20.6,1,0.045982389000000005,13,177.0344,1,1987,0,2,1,535.3032,1340,12.857645184135976,0,0.072317217,9,160.792,5,1985,1,2,3,3675.216,3675.215999999983
141,9.3,0,0.042256257,7,124.4388,1,1987,0,2,1,1609.9044,1179,12.857645184135976,1,0.29909785899999997,4,157.863,4,1985,2,0,0,469.389,469.388999999983
1375,19.6,0,0.0,8,42.876999999999995,9,1999,1,0,1,649.155,1494,9.1,0,0.080277707,9,47.2718,6,2004,2,1,1,850.8924,850.8923999999815
534,11.3,0,0.056424145999999994,0,247.8118,6,2004,2,1,1,2223.1062,88,9.5,0,0.041065647000000004,7,223.5088,2,2007,1,1,1,4697.8848,4697.884799999982
1033,12.857645184135976,0,0.170254469,13,124.8704,5,1985,1,2,3,2127.8968,1414,16.35,0,0.02844314,9,98.141,0,1998,1,2,0,386.164,386.1639999999828
521,15.3,1,0.084749164,3,215.5218,6,2004,2,1,1,4060.7142,1107,19.5,0,0.08248351599999999,3,179.2002,1,1987,0,2,1,2865.6032,2865.6031999999846
1405,8.235,0,0.014541462,8,184.495,2,2007,1,1,1,3844.995,243,20.5,0,0.142370445,15,90.6172,3,2009,1,2,2,1427.4752,1427.4751999999849
547,15.2,0,0.091763303,13,228.5352,8,1997,2,0,1,1832.2816,249,14.6,1,0.04292307099999999,6,109.8254,1,1987,0,2,1,1627.881,1627.880999999983
649,12.857645184135976,0,0.069851683,6,110.9912,5,1985,1,2,3,1310.2944,1456,12.857645184135976,0,0.134418705,9,99.67,5,1985,1,2,3,2596.62,2596.6199999999826
42,9.0,0,0.039004193,14,37.019,7,2002,1,1,1,659.1419999999999,175,6.32,0,0.0,10,40.2822,6,2004,2,1,1,1139.1838,1139.1837999999811
401,9.0,1,0.05060313,3,150.9024,7,2002,1,1,1,4402.2696,486,12.857645184135976,1,0.045763622999999996,4,43.8744,5,1985,1,2,3,1222.4088,1222.4087999999826
1238,15.35,1,0.113195815,6,190.8504,6,2004,2,1,1,3643.2576,932,10.5,0,0.041395445,6,37.6164,8,1997,2,0,1,540.6296,540.6295999999824
983,12.857645184135976,1,0.134327613,13,35.0558,4,1985,2,0,0,33.9558,500,8.42,1,0.030816998999999998,3,230.8352,1,1987,0,2,1,3435.528,3435.5279999999816
274,20.1,1,0.054584207,6,193.382,6,2004,2,1,1,4247.804,1403,17.7,0,0.051146565,9,127.3678,3,2009,1,2,2,3306.3628,3306.3627999999835
1004,10.3,1,0.018623146,13,87.854,0,1998,1,2,0,259.66200000000003,985,12.15,0,0.021811987,1,163.6184,3,2009,1,2,2,2311.6576,2311.6575999999827
984,12.35,0,0.09327891199999999,13,118.7124,6,2004,2,1,1,2607.2728,285,12.85,0,0.0,15,253.00400000000002,3,2009,1,2,2,3795.06,3795.0599999999836
55,8.88,0,0.086957199,7,152.5682,7,2002,1,1,1,1372.2138,987,12.35,0,0.02678995,3,58.9246,3,2009,1,2,2,926.7936,926.7935999999823
838,15.85,0,0.13689554,1,176.437,0,1998,1,2,0,529.311,412,19.85,0,0.175962247,6,223.0772,6,2004,2,1,1,1779.0176,1779.017599999985
477,14.1,0,0.090043082,3,140.1496,3,2009,1,2,2,846.8976,836,19.7,0,0.066935459,13,177.537,8,1997,2,0,1,3175.866,3175.865999999985
1416,20.25,0,0.014251461000000002,9,148.6418,7,2002,1,1,1,2648.5524,1137,16.7,0,0.10263304699999999,3,180.8292,2,2007,1,1,1,3466.1548,3466.154799999984
1399,16.5,0,0.035711426,8,93.61200000000001,9,1999,1,0,1,1584.604,848,12.5,0,0.020693809,1,199.1742,6,2004,2,1,1,4379.6324,4379.632399999984
961,13.6,1,0.043655155,6,156.7946,8,1997,2,0,1,3629.2758,565,7.035,0,0.021849398,5,262.091,8,1997,2,0,1,4207.856,4207.855999999982
142,12.857645184135976,1,0.10856806699999999,14,42.9112,5,1985,1,2,3,809.6128,131,8.01,0,0.070247589,7,37.5532,8,1997,2,0,1,1366.2216,1366.221599999982
609,20.35,0,0.090480214,13,119.5466,0,1998,1,2,0,117.8466,181,10.5,1,0.116673795,0,161.721,8,1997,2,0,1,3588.6620000000003,3588.661999999983
816,7.275,0,0.027942357,13,145.076,6,2004,2,1,1,1611.236,366,7.3,0,0.086619573,5,147.6076,2,2007,1,1,1,3251.7672,3251.7671999999816
787,19.7,0,0.041730507,5,109.2912,6,2004,2,1,1,2402.2064,1259,12.857645184135976,0,0.04506213,6,167.5474,4,1985,2,0,0,1010.6844,1010.6843999999829
1257,12.857645184135976,0,0.099589909,5,109.1886,5,1985,1,2,3,4225.1668,138,11.8,0,0.054460571,7,77.0012,2,2007,1,1,1,2277.036,2277.035999999983
590,12.857645184135976,0,0.294939214,5,47.106,4,1985,2,0,0,139.81799999999998,255,12.857645184135976,0,0.173527068,6,92.0462,4,1985,2,0,0,277.6386,277.6385999999827
1532,14.15,0,0.008829805999999999,9,196.81099999999998,3,2009,1,2,2,4517.4529999999995,532,12.857645184135976,0,0.12853255800000002,12,34.2216,4,1985,2,0,0,173.108,173.10799999998258
638,19.0,0,0.067722325,13,130.8626,3,2009,1,2,2,1573.9512,317,10.5,1,0.0,15,78.296,8,1997,2,0,1,1438.128,1438.1279999999824
430,12.857645184135976,0,0.060405784000000004,0,234.5616,5,1985,1,2,3,6796.4864,207,19.2,1,0.005583951,15,226.9062,1,1987,0,2,1,4514.124,4514.123999999985
1265,20.5,0,0.0,9,37.119,3,2009,1,2,2,842.237,882,13.8,1,0.0,6,74.3012,7,2002,1,1,1,1669.8264,1669.8263999999826
17,6.96,0,0.077193561,14,89.9146,8,1997,2,0,1,1277.0044,625,6.425,0,0.063532672,2,133.0626,2,2007,1,1,1,1442.7886,1442.7885999999817
734,15.35,0,0.013869039,5,62.5168,3,2009,1,2,2,447.4176,1333,12.3,0,0.076987408,9,247.946,2,2007,1,1,1,3202.498,3202.497999999983
1337,17.1,0,0.067290244,9,114.586,7,2002,1,1,1,1584.604,97,12.857645184135976,0,0.036150153,4,219.5482,5,1985,1,2,3,5695.2532,5695.253199999983
871,10.195,1,0.146960375,5,142.2838,7,2002,1,1,1,1685.8056,1305,8.18,0,0.0132043,9,143.8154,2,2007,1,1,1,2694.4926,2694.492599999982
784,12.857645184135976,0,0.018632082,3,82.9908,4,1985,2,0,0,503.3448,290,10.3,1,0.030693756000000003,6,114.2176,3,2009,1,2,2,2175.8344,2175.834399999982
1015,5.78,0,0.096536082,1,162.8552,9,1999,1,0,1,3574.0144,977,8.355,0,0.187523164,3,146.2418,6,2004,2,1,1,4414.254,4414.253999999981
52,6.385,0,0.084008316,7,108.2596,7,2002,1,1,1,1186.4556,300,12.857645184135976,0,0.021170542,0,117.6124,5,1985,1,2,3,2251.7356,2251.735599999983
172,12.857645184135976,0,0.005638944,0,184.9924,5,1985,1,2,3,3146.5708,449,12.0,1,0.020442889,10,98.0042,9,1999,1,0,1,1587.2672,1587.267199999983
156,9.3,0,0.01601936,4,248.5092,6,2004,2,1,1,6474.2392,1292,17.75,0,0.098108957,8,240.9196,3,2009,1,2,2,4579.3724,4579.372399999986
1218,13.65,1,0.13187274,4,188.024,0,1998,1,2,0,745.696,1240,10.195,0,0.0,13,147.2076,0,1998,1,2,0,739.038,739.0379999999817
517,9.195,0,0.114863923,5,59.0246,6,2004,2,1,1,1853.5872,1086,12.857645184135976,0,0.065652494,0,48.9034,4,1985,2,0,0,48.6034,48.60339999998246
1224,9.17,0,0.103138922,0,141.747,9,1999,1,0,1,3006.087,1283,15.7,0,0.160663021,9,59.4562,8,1997,2,0,1,829.5868,829.5867999999837
435,12.6,0,0.056191301,12,53.2982,7,2002,1,1,1,736.3748,388,9.3,0,0.06677066400000001,5,180.5292,6,2004,2,1,1,2189.1504,2189.150399999982
927,14.85,0,0.01867669,3,188.7214,2,2007,1,1,1,3956.8494,178,19.7,0,0.053439522,6,55.093,3,2009,1,2,2,1018.674,1018.6739999999842
982,19.35,1,0.021578923,6,120.5098,2,2007,1,1,1,1807.6470000000002,1029,10.3,0,0.146999264,10,103.7648,2,2007,1,1,1,2804.3496,2804.3495999999823
70,18.7,0,0.0,14,52.2324,6,2004,2,1,1,467.3916,704,11.6,1,0.009802791,13,223.0404,3,2009,1,2,2,1125.202,1125.2019999999832
557,5.46,1,0.032242661,3,187.62400000000002,7,2002,1,1,1,3542.0559999999996,1281,20.2,0,0.09989342400000001,9,187.6898,6,2004,2,1,1,3928.8858,3928.8857999999846
992,8.785,0,0.025962713999999998,6,120.9414,6,2004,2,1,1,1949.4624,1125,16.0,1,0.106968577,0,180.5634,7,2002,1,1,1,2726.4509999999996,2726.450999999983
483,12.6,0,0.096407554,13,210.8612,7,2002,1,1,1,3344.9792,414,11.5,1,0.062885197,13,106.7254,0,1998,1,2,0,542.627,542.6269999999818
1282,8.76,0,0.050256604,8,127.3336,3,2009,1,2,2,2684.5056,243,20.5,0,0.141792841,15,89.7172,8,1997,2,0,1,1159.8236,1159.8235999999847
1154,12.3,1,0.05823462099999999,13,58.7562,7,2002,1,1,1,592.562,680,12.857645184135976,0,0.11753085099999999,13,222.7088,5,1985,1,2,3,4026.7584,4026.758399999984
1285,19.6,0,0.023931217,9,103.1964,1,1987,0,2,1,736.3748,44,16.1,0,0.023577297999999997,14,192.6846,8,1997,2,0,1,2866.2690000000002,2866.2689999999843
801,12.857645184135976,0,0.28406587899999997,13,105.5622,4,1985,2,0,0,211.7244,644,8.655,1,0.08819473,13,119.6756,8,1997,2,0,1,2423.512,2423.511999999982
628,8.155,1,0.033692089,5,76.2354,3,2009,1,2,2,1279.0018,916,20.85,0,0.032442387999999996,0,178.36599999999999,6,2004,2,1,1,4673.916,4673.915999999985
538,12.857645184135976,1,0.023417003999999998,10,223.8404,5,1985,1,2,3,7201.2928,441,19.35,0,0.033082215,10,172.5738,6,2004,2,1,1,4865.6664,4865.666399999984
77,7.97,0,0.034647829,14,171.2422,2,2007,1,1,1,3103.9596,872,12.35,0,0.100164204,6,113.6518,3,2009,1,2,2,1593.9252,1593.9251999999829
310,18.85,0,0.142219209,3,167.6132,3,2009,1,2,2,1522.0188,606,10.1,0,0.027217467999999998,10,76.067,2,2007,1,1,1,1454.773,1454.7729999999822
511,11.1,0,0.11089655,6,191.5846,7,2002,1,1,1,2101.9306,441,19.35,0,0.033088472,10,175.4738,8,1997,2,0,1,521.3214,521.321399999985
1367,9.6,0,0.006708517,9,164.6184,9,1999,1,0,1,2972.1312,183,19.7,0,0.064921764,3,88.1198,8,1997,2,0,1,1744.396,1744.3959999999845
785,9.27,0,0.10341925699999999,4,148.105,0,1998,1,2,0,149.805,287,20.5,0,0.036353098,5,75.8696,8,1997,2,0,1,2386.2272,2386.2271999999844
909,13.35,0,0.032180494,10,61.2194,8,1997,2,0,1,433.4358,1108,13.1,0,0.075563757,4,168.1158,6,2004,2,1,1,2005.3896,2005.389599999983
148,11.3,1,0.066717378,5,260.8962,6,2004,2,1,1,4920.9278,1383,12.857645184135976,0,0.119698523,11,143.047,5,1985,1,2,3,3578.675,3578.6749999999834
738,19.0,0,0.128814669,13,107.6622,2,2007,1,1,1,1164.4842,1168,8.945,1,0.088002959,4,261.39099999999996,3,2009,1,2,2,1840.9370000000001,1840.9369999999828
946,12.3,0,0.111500259,0,35.6874,7,2002,1,1,1,846.8976,302,16.7,0,0.07044068,4,216.885,3,2009,1,2,2,6275.165,6275.1649999999845
454,6.425,0,0.010497273,3,118.3808,2,2007,1,1,1,2812.3392,636,20.5,0,0.0,6,90.883,0,1998,1,2,0,89.883,89.88299999998378
246,11.5,1,0.020653603,4,84.954,3,2009,1,2,2,865.54,1469,15.85,0,0.020603511,9,42.7112,2,2007,1,1,1,639.168,639.1679999999833
367,5.19,0,0.042687151,5,195.91099999999997,9,1999,1,0,1,2946.165,935,7.72,1,0.074847665,1,78.8986,9,1999,1,0,1,623.1888,623.1887999999819
985,12.15,0,0.021705417,1,163.5184,1,1987,0,2,1,3137.2496,992,8.785,0,0.025967623999999998,6,119.9414,8,1997,2,0,1,1462.0968,1462.096799999982
214,15.25,0,0.026651183999999998,13,86.6198,9,1999,1,0,1,1657.1762,655,9.8,1,0.015087112,10,250.1408,6,2004,2,1,1,4005.4528,4005.4527999999823
1088,11.8,1,0.106968096,4,221.6772,1,1987,0,2,1,3113.2808,633,10.695,1,0.060615254,2,174.0712,1,1987,0,2,1,2460.7968,2460.7967999999823
764,15.7,1,0.030686952000000003,13,253.4724,7,2002,1,1,1,1510.0344,1207,5.8,0,0.130931048,4,89.9172,6,2004,2,1,1,1516.6924,1516.692399999981
301,16.75,1,0.008191729,3,103.5674,8,1997,2,0,1,1629.8784,117,15.5,0,0.053480419,14,42.376999999999995,7,2002,1,1,1,1211.756,1211.7559999999835
652,10.8,1,0.048218142,0,42.2138,9,1999,1,0,1,690.4346,996,12.857645184135976,0,0.081014461,0,98.8384,4,1985,2,0,0,492.69199999999995,492.6919999999826
1088,11.8,1,0.10703694300000001,4,220.3772,6,2004,2,1,1,4447.544,1427,13.15,0,0.024790707000000002,9,177.5686,2,2007,1,1,1,3910.9092,3910.9091999999832
1059,12.857645184135976,0,0.032381325,10,166.1842,5,1985,1,2,3,5470.8786,1165,10.195,0,0.051618280999999995,1,31.9558,1,1987,0,2,1,373.5138,373.5137999999814
943,7.81,1,0.034043502999999996,13,168.7158,9,1999,1,0,1,2673.8528,1007,19.5,1,0.03075661,3,86.25399999999999,7,2002,1,1,1,2163.85,2163.849999999984
805,11.1,1,0.036027524,5,177.2712,8,1997,2,0,1,3339.6528,841,20.7,0,0.04307908,4,177.8028,2,2007,1,1,1,1239.7196,1239.719599999985
1150,12.85,0,0.0,5,38.3164,6,2004,2,1,1,502.0132,1195,12.3,0,0.009429611999999999,0,71.33800000000001,7,2002,1,1,1,1098.57,1098.5699999999822
991,10.5,1,0.02498633,6,216.7508,6,2004,2,1,1,3038.7112,254,8.39,1,0.024185517000000004,5,115.7176,1,1987,0,2,1,1374.2112,1374.2111999999815
89,6.135,0,0.11503240599999999,14,161.0236,8,1997,2,0,1,1288.9888,701,5.48,0,0.015131684,5,83.025,9,1999,1,0,1,1414.825,1414.8249999999812
739,12.857645184135976,0,0.068765925,1,216.9166,5,1985,1,2,3,4354.332,1488,13.6,0,0.010008699,9,176.737,9,1999,1,0,1,4940.236,4940.235999999983
1417,12.857645184135976,0,0.0067270080000000005,11,125.17299999999999,5,1985,1,2,3,3202.498,1414,16.35,0,0.016979063,9,97.441,1,1987,0,2,1,772.328,772.3279999999831
156,9.3,0,0.016087659,4,249.6092,3,2009,1,2,2,5976.2208,418,8.84,1,0.076681143,5,110.7228,9,1999,1,0,1,1657.842,1657.8419999999824
693,16.6,0,0.0,5,54.6614,2,2007,1,1,1,884.1824,711,6.76,1,0.028982682000000003,6,79.596,8,1997,2,0,1,1438.128,1438.1279999999813
1321,8.51,0,0.051936086,9,142.947,6,2004,2,1,1,3006.087,928,10.695,1,0.12770295,4,120.444,6,2004,2,1,1,2516.724,2516.7239999999824
1343,8.645,0,0.1442339,8,95.441,2,2007,1,1,1,3282.3940000000002,1481,12.65,0,0.042276746,9,108.4938,9,1999,1,0,1,1500.7132,1500.7131999999829
1204,8.6,1,0.05443912,1,128.83100000000002,1,1987,0,2,1,1038.6480000000001,432,6.115,1,0.011437302,5,92.4488,2,2007,1,1,1,1358.2320000000002,1358.2319999999816
368,12.857645184135976,0,0.033059299,6,196.4768,5,1985,1,2,3,6306.4576,1031,14.85,1,0.035311852000000005,6,160.9578,9,1999,1,0,1,4813.734,4813.733999999984
1487,14.5,0,0.089778187,8,158.4604,8,1997,2,0,1,2693.8268,590,12.85,0,0.16871476,5,47.306000000000004,9,1999,1,0,1,1071.938,1071.9379999999833
564,6.65,0,0.053372768,3,149.5734,9,1999,1,0,1,2524.0478,1173,15.6,0,0.042179884,13,174.7054,0,1998,1,2,0,175.1054,175.10539999998304
1101,20.1,1,0.022406575,6,225.9036,1,1987,0,2,1,3643.2576,853,12.857645184135976,0,0.160707489,6,38.019,5,1985,1,2,3,1318.2839999999999,1318.2839999999826
1063,15.25,1,0.065896556,13,179.266,8,1997,2,0,1,1438.128,843,13.85,1,0.026042966,5,161.221,2,2007,1,1,1,1794.3310000000001,1794.3309999999835
1138,17.7,0,0.088305201,4,182.3292,2,2007,1,1,1,4195.8716,1431,12.5,0,0.018887088,8,98.8384,7,2002,1,1,1,1280.9992,1280.9991999999825
823,7.075,0,0.022566975,5,97.3068,8,1997,2,0,1,1263.6884,1104,12.857645184135976,1,0.123089128,13,63.6484,4,1985,2,0,0,65.2484,65.24839999998265
744,11.5,0,0.0,6,129.3652,1,1987,0,2,1,2066.6432,443,10.395,0,0.031219108,12,156.9604,6,2004,2,1,1,4595.3516,4595.351599999982
921,5.82,1,0.077756427,6,254.533,2,2007,1,1,1,1281.665,1261,17.85,0,0.052389407,13,120.9072,3,2009,1,2,2,2817.6656,2817.6655999999834
5,8.785,0,0.020609218000000002,14,155.1656,9,1999,1,0,1,4016.1056,659,11.5,0,0.0,13,119.5124,3,2009,1,2,2,829.5868,829.5867999999826
216,5.465,1,0.0,0,129.1626,8,1997,2,0,1,3672.5528,1110,12.857645184135976,1,0.037340835,5,163.1526,5,1985,1,2,3,3946.8624,3946.862399999983
1305,12.857645184135976,0,0.013066448,9,140.9154,5,1985,1,2,3,2127.231,946,12.3,0,0.0,0,37.2874,1,1987,0,2,1,705.748,705.747999999982
479,12.857645184135976,1,0.135118202,5,52.56399999999999,5,1985,1,2,3,2290.3520000000003,937,7.5,0,0.051038045,3,121.7072,2,2007,1,1,1,3552.7088,3552.7087999999817
764,15.7,1,0.030624844,13,252.2724,8,1997,2,0,1,1258.362,1154,12.3,1,0.05823462099999999,13,58.7562,7,2002,1,1,1,592.562,592.5619999999825
1291,7.39,0,0.09270568300000001,9,251.9066,1,1987,0,2,1,4267.1122,1316,12.857645184135976,0,0.088551694,9,191.5504,5,1985,1,2,3,5944.2624,5944.262399999983
792,12.857645184135976,0,0.042941559000000004,1,102.9332,4,1985,2,0,0,102.5332,199,11.15,1,0.10522002400000001,0,102.7648,1,1987,0,2,1,1142.5128,1142.512799999982
1086,6.8,0,0.03748996,0,48.6034,6,2004,2,1,1,291.6204,1482,12.857645184135976,0,0.069208684,8,264.0884,5,1985,1,2,3,4504.8028,4504.802799999983
1073,12.857645184135976,1,0.025795292999999997,13,80.2302,5,1985,1,2,3,2139.2154,256,8.96,1,0.06893834,6,196.4768,8,1997,2,0,1,2561.9984,2561.998399999982
659,11.5,0,0.046115083,13,120.2124,6,2004,2,1,1,1540.6612,277,5.425,1,0.11447240300000001,0,88.3514,8,1997,2,0,1,2833.6448,2833.6447999999814
331,17.6,1,0.053170949,15,45.606,6,2004,2,1,1,1724.422,1285,19.6,0,0.023951148999999998,9,105.6964,8,1997,2,0,1,1577.9460000000001,1577.9459999999847
1030,7.75,1,0.08291501700000001,5,34.9558,6,2004,2,1,1,645.1602,423,7.405,0,0.015302763999999998,3,89.9146,7,2002,1,1,1,2189.1504,2189.1503999999813
364,12.857645184135976,0,0.082028694,0,148.6076,5,1985,1,2,3,3990.8052,1419,20.35,0,0.021322439,9,79.1328,6,2004,2,1,1,1235.7248,1235.7247999999845
665,18.6,0,0.076975118,13,161.8236,9,1999,1,0,1,1611.236,265,17.0,0,0.135944247,6,171.5106,9,1999,1,0,1,1539.9954,1539.9953999999846
12,5.73,0,0.045371855,14,86.0882,8,1997,2,0,1,1116.5466,1543,13.65,0,0.077234113,8,56.893,8,1997,2,0,1,1188.453,1188.452999999983
1442,12.15,0,0.028642712,9,149.0708,9,1999,1,0,1,1203.7664,299,12.15,0,0.026010729,15,119.14399999999999,2,2007,1,1,1,2157.192,2157.1919999999827
1116,5.44,1,0.017047751,0,174.637,1,1987,0,2,1,2999.429,1096,11.15,0,0.056921875999999996,0,107.1622,6,2004,2,1,1,423.4488,423.44879999998227
1170,17.7,1,0.042562588,5,165.021,7,2002,1,1,1,3425.5409999999997,1426,10.0,0,0.073379745,8,118.244,8,1997,2,0,1,2756.4120000000003,2756.4119999999825
1359,12.857645184135976,0,0.18176926399999999,11,240.6196,5,1985,1,2,3,4579.3724,601,16.0,0,0.040938155,13,141.1496,6,2004,2,1,1,4516.7872,4516.7871999999825
134,12.1,0,0.016812745,7,180.666,1,1987,0,2,1,4134.6179999999995,140,15.75,0,0.14048631,7,252.7382,1,1987,0,2,1,3280.3966,3280.3965999999837
977,8.355,0,0.0,3,145.6418,1,1987,0,2,1,3384.2614,423,7.405,0,0.015271793,3,89.9146,8,1997,2,0,1,1550.6482,1550.6481999999817
949,6.26,1,0.016516867,10,151.1366,0,1998,1,2,0,453.4098,152,20.35,0,0.14261818199999998,13,123.2072,2,2007,1,1,1,1225.072,1225.0719999999849
1456,15.75,0,0.13496039699999998,9,101.37,1,1987,0,2,1,2097.27,1494,9.1,0,0.08074705900000001,9,46.9718,2,2007,1,1,1,850.8924,850.8923999999816
1037,5.905,0,0.045614252,3,221.5456,1,1987,0,2,1,6852.4136,38,19.1,0,0.045492697,4,40.3138,3,2009,1,2,2,527.9794,527.979399999984
1308,16.0,0,0.099136036,9,210.3902,8,1997,2,0,1,1486.7314,517,9.195,0,0.11553548699999999,5,59.5246,2,2007,1,1,1,810.9444,810.9443999999818
1416,20.25,0,0.014222617,9,148.9418,8,1997,2,0,1,3531.4032,1020,12.857645184135976,1,0.149288779,5,158.4288,5,1985,1,2,3,2985.4472,2985.4471999999832
1087,5.175,0,0.037457098,3,83.4224,9,1999,1,0,1,1448.7808,1206,17.2,1,0.012036432,3,165.7184,7,2002,1,1,1,1816.3024,1816.302399999984
907,9.0,0,0.07927948900000001,3,77.2644,1,1987,0,2,1,1335.5948,1291,7.39,0,0.09330771300000001,9,250.9066,2,2007,1,1,1,1506.0396,1506.0395999999823
675,15.6,1,0.045835395,13,168.2132,9,1999,1,0,1,2367.5848,978,17.75,0,0.058168807,4,249.575,0,1998,1,2,0,499.35,499.3499999999838
903,5.175,1,0.029616108,13,107.7622,3,2009,1,2,2,2011.3818,266,17.7,0,0.117201696,13,184.0266,2,2007,1,1,1,2397.5458,2397.5457999999844
1386,12.857645184135976,0,0.0,8,175.4028,5,1985,1,2,3,6729.9064,240,19.0,1,0.103363904,6,226.172,1,1987,0,2,1,3169.208,3169.2079999999846
948,18.7,0,0.0576269,4,83.3566,9,1999,1,0,1,1860.2452,947,14.15,0,0.035240817,3,255.5014,1,1987,0,2,1,5355.0294,5355.029399999983
1530,17.6,0,0.015687045,9,182.6976,8,1997,2,0,1,3440.8544,1137,16.7,0,0.0,3,181.2292,3,2009,1,2,2,2554.0088,2554.0087999999837
1541,18.2,0,0.162960415,8,43.5086,1,1987,0,2,1,1070.6064,1215,10.5,1,0.026424424,0,145.2128,7,2002,1,1,1,3739.1328,3739.132799999982
1427,13.15,0,0.024651269,9,179.5686,8,1997,2,0,1,1422.1488,1490,12.857645184135976,0,0.06782445599999999,9,167.7842,4,1985,2,0,0,165.7842,165.784199999983
1204,8.6,1,0.09119581800000001,1,130.231,0,1998,1,2,0,129.83100000000002,606,12.857645184135976,0,0.026933321,10,78.467,5,1985,1,2,3,3292.381,3292.3809999999826
391,12.857645184135976,1,0.058542509000000006,6,168.6448,5,1985,1,2,3,3408.8959999999997,1154,12.3,1,0.058207114000000004,13,59.1562,9,1999,1,0,1,1185.124,1185.123999999983
889,20.35,0,0.08960832099999999,4,262.1594,9,1999,1,0,1,3139.9128,749,20.6,0,0.083133128,0,120.1756,9,1999,1,0,1,1332.9316,1332.9315999999847
1378,7.39,0,0.067766896,8,140.6812,6,2004,2,1,1,3704.5112,1053,12.857645184135976,0,0.044829295,13,187.4556,5,1985,1,2,3,7510.224,7510.223999999984
1276,19.6,0,0.041355366,9,88.7514,9,1999,1,0,1,2656.542,854,6.11,1,0.0,6,131.2968,0,1998,1,2,0,260.9936,260.99359999998063
184,16.25,0,0.14591330800000002,4,95.441,0,1998,1,2,0,193.082,954,11.35,0,0.030869612,13,49.8008,7,2002,1,1,1,708.4112,708.4111999999823
29,6.28,0,0.027748176,14,86.5198,9,1999,1,0,1,1395.5168,1552,12.857645184135976,0,0.325780807,9,252.7698,4,1985,2,0,0,761.0094,761.0093999999834
36,9.395,0,0.159201868,14,226.072,1,1987,0,2,1,3621.952,962,12.857645184135976,1,0.115032648,6,58.0246,5,1985,1,2,3,2143.2102,2143.2101999999827
204,7.72,0,0.052274691,6,79.1986,2,2007,1,1,1,778.9860000000001,531,12.3,1,0.10623876800000001,6,176.1396,1,1987,0,2,1,3663.2316,3663.231599999983
1481,12.65,0,0.042175992,9,106.4938,1,1987,0,2,1,2465.4574,1203,12.857645184135976,0,0.04765803,13,188.3898,5,1985,1,2,3,5238.5144,5238.514399999984
441,12.857645184135976,0,0.057933643,10,175.1738,4,1985,2,0,0,347.5476,1121,19.2,1,0.022965292,6,181.695,7,2002,1,1,1,2563.33,2563.329999999984
